Word,POS Tag,Frequency
inmennya,VB,1
santai,NN,1
aja”,,1
kholistiono,VBD,1
salam,JJ,1
residence,NN,1
87,CD,1
kudus,NN,1
0291,CD,1
2916432,CD,1
082297872020,CD,1
betanewsredgmailcom,NN,1
beta,NN,1
anugrah,NN,1
titoadamp,NN,1
titoadampgmailcom,NN,1
dilihatkan,NN,1
tap,JJ,1
letaknya,VBZ,1
wtc,NN,1
360,CD,1
800an,CD,1
maksimum,JJ,1
checkout,NN,1
install,JJ,1
siginifikan,JJ,1
dasarnya,NN,1
kemana,NNS,1
temuan,JJ,1
darimana,NN,1
kerumuman,NN,1
ditekan,NN,1
tangkap,NN,1
daftarkan,NN,1
susu,NN,1
efek,NN,1
samping,VBG,2
adonia,NN,1
tribunnewscom,NN,2
kutip,NN,1
kemenkesri,NN,1
kabinet,NN,1
captcha,NN,1
mutasi,NN,1
lambda,NN,1
kebal,VB,1
panah,NN,2
sebelah,VBD,2
playstore,NN,1
ke1,NN,2
ke2,NN,1
tribunnewscomnuryanti,NN,1
beritamerdekaonlinecom,NN,1
kalisampurno,NN,2
tanggulangin,NN,2
inisiatif,NN,4
komandani,VBP,1
eddy,RB,1
much,JJ,1
robin,NN,5
bhakti,VBP,1
berpikir,NN,3
21072021,CD,1
bakti,JJ,1
diwilayah,NN,2
rw06,NN,3
rutinitas,NNS,1
disfektan,JJ,2
door,NN,1
doo,VB,1
berkeliling,VBG,1
armada,NN,1
pikap,NN,1
2100,CD,2
kurangi,NN,1
berkerumun,VBP,1
gagasan,NN,1
cangkruan,JJ,1
teman,NN,4
berkumpul,NN,1
dirumah,NN,1
dipos,NN,1
kamling,VBG,1
alhamdulillah,VBZ,1
bergiliran,VBD,1
“pengganti,,1
berkah”,,1
secepatnya,NN,1
konon,NNP,2
memanggilnya,NN,1
gagah,NN,1
tampan,NN,1
berjamaah,NN,1
perum,NN,2
terkenal,JJ,1
keprihatinan,NNP,1
betapa,NN,1
mengais,NN,1
rejeki,NN,1
semenjak,NN,2
“ujar,,1
silaturahmi,NN,1
perumtas,NNS,1
rukun,JJ,1
psbb,NN,1
loyalitas,NNS,2
sepenuh,NN,1
dusun,NN,3
saudara,NN,1
persaudaraan,NN,1
massa,NN,1
capek,NN,1
lelah,NN,1
jenuh,NN,1
bosan,JJ,1
prinsipnya,NN,1
membutuhkannya,NN,1
dipungut,NN,1
sepersenpun”,,1
team,NN,1
rt01,NN,1
rt10,NN,1
stek,NN,1
kalisampurnotanggulangin,NN,1
motto,NN,1
iman,NN,1
bahagia,NN,1
sengaja,NN,1
diturunkan,NN,1
kesengajaan,NN,1
diambil,NN,1
hikma,NN,1
rekan,NN,1
bmo,NN,1
sulaiman,JJ,1
terpaksa,NN,1
smspeserta,NN,1
1199,CD,2
chrome,NN,1
panel,NN,1
bersebelahan,NN,1
huruf,NN,1
file,VBP,2
terunduh,NN,1
share,NN,1
dropdown,JJ,1
print,NN,2
kotak,NN,1
pedulilindungisertifikat,NN,1
dicek,NN,1
smartphone2,NN,1
tersedia3,NN,1
PeduliLindungi4,,1
zonasi6,NN,1
vaksin8,NN,1
setifikat,VBD,1
penyimpanan,NN,1
pedulilindungijika,FW,1
httpsPeduliLindungiid,,1
sertifikat1,NN,1
vaksinasi2,NN,1
vaksinasi3,NN,1
sms4,NN,1
kedua5,NN,1
pengunduhan,VBP,1
printer,NN,1
kokoh,VB,1
snp,VB,1
“peran,,1
kerelaan,NN,1
aman”,,1
kepadatan,NN,1
berdesakkan,NN,1
teridentifikasi,NN,1
positif”,,1
dijaga,NN,1
kerahasiaannya,NN,1
PeduliLindungiidkebijakanprivasidata,,1
“program,,1
bangkit”,,1
zero,CD,1
cases,NNS,1
dibuka”,,1
koster,NN,1
pidatonya,NN,1
darmawan,JJ,2
nontunai,JJ,1
nirsentuh,JJ,1
central,JJ,1
jahja,NN,1
setiaatmadja,NN,1
“bca,,1
nasional”,,1
berterima,NN,1
bersamasama”,,1
suaracom,JJ,1
tahukah,NN,1
diprioritaskan,NN,2
juknis,NN,1
baikbaik,NN,1
kipi,JJ,1
notifikasipemberitahuan,JJ,1
pedulicovid,NN,2
xxx,NNP,2
mahfud,NN,1
md,NN,1
babinsababinkamtibmas,NN,2
rtrw,NN,2
kompilasi,NN,1
termaktub,NN,1
hk0202412021,NN,1
umb,JJ,1
penjadwalan,NN,1
tingginya,NN,1
indeks,NN,1
ip,NN,1
kedatangannya,NN,1
paramedis,NN,1
aparat,NN,1
69,CD,1
pendidik,NN,1
paud,NN,1
legislatif,VBD,1
46,CD,1
pbi,NN,1
86,CD,1
173,CD,1
115,CD,1
rishna,NN,1
maulina,NN,1
pratama,NN,1
telekonsultasi,NN,1
telemedis,NN,6
grabhealth,NN,5
doctor,NN,2
telekomunikasi,NN,1
ikhsan,JJ,1
baidirus,NN,1
komprehensif,NN,1
23122020,CD,1
jangkauan,NN,1
kenaikan,NN,1
nampak,RB,1
aliansi,VBP,1
telemedik,JJ,1
atensi,NN,1
fencing,VBG,1
isian,JJ,1
mengindikasi,NN,1
4594153,CD,1
